objectid,street_num,street_name,longitude,latitude,meter_type,point
205634,15,OFARRELL ST,-122.4054794979,37.7866934993,SS,"(37.78669349855611, -122.4054794985612)"
205711,31,KAPLAN LN,-122.398964999,37.7850121007,MS,"(37.785012101227046, -122.39896499915024)"
205741,65,HAWTHORNE ST,-122.3980204982,37.7848938991,SS,"(37.78489389915155, -122.39802049846655)"
205790,631,HARRISON ST,-122.39614681479999,37.7833940067,MS,"(37.783394007095055, -122.39614681514158)"
205822,343,BRYANT ST,-122.392449198,37.7838971008,SS,"(37.78389710095386, -122.3924491979493)"
205837,350,BRYANT ST,-122.39251446729999,37.7839702498,SS,"(37.783970249918106, -122.39251446751092)"
205878,511,HARRISON ST,-122.3931371008,37.785777502600006,SS,"(37.78577750326712, -122.39313710063233)"
205887,556,FOLSOM ST,-122.3960307014,37.786194899,-,"(37.786194898592406, -122.39603070067159)"
205913,147,NEW MONTGOMERY ST,-122.3990902022,37.786376099,SS,"(37.7863760991448, -122.39909020198961)"
205937,609,HARRISON ST,-122.3953946994,37.7839857981,SS,"(37.78398579824492, -122.39539469854192)"
205961,13,GRANT AVE,-122.40501929790001,37.787314101,SS,"(37.78731410124234, -122.40501929797762)"
206008,340,BRYANT ST,-122.3924219306,37.7840380841,SS,"(37.784038083678674, -122.39242193118788)"
206048,336,BAY ST,-122.41330589889999,37.80573180220001,SS,"(37.80573180221102, -122.41330589911342)"
206099,2326,POLK ST,-122.4221895986,37.7984193013,SS,"(37.798419300646806, -122.42218959865158)"
206149,2327,POLK ST,-122.4223435016,37.7984042977,SS,"(37.79840429814965, -122.42234350165347)"
206157,43,JEFFERSON ST,-122.41398739790002,37.8083857027,-,"(37.80838570308656, -122.41398739797498)"
206161,188,BRANNAN ST,-122.38971989950001,37.783829498,SS,"(37.78382949798589, -122.38971989950043)"
206167,726,FOLSOM ST,-122.3997448009,37.78326189790001,SS,"(37.78326189827161, -122.39974480127626)"
206182,2614,TAYLOR ST,-122.4154656024,37.806863001500005,SS,"(37.80686300141527, -122.41546560242054)"
206184,1029,COLUMBUS AVE,-122.4158008003,37.804082299499996,SS,"(37.804082298743474, -122.41580080049819)"
206194,1201,COLUMBUS AVE,-122.4175106024,37.80525910190001,SS,"(37.80525910222807, -122.41751060220813)"
206197,1511,UNION ST,-122.4245470983,37.798418401599996,SS,"(37.798418401937795, -122.4245470978469)"
206238,315,JEFFERSON ST,-122.41803690209998,37.8078785976,-,"(37.807878598105674, -122.41803690163856)"
206248,717,FOLSOM ST,-122.3994087984,37.7832851996,SS,"(37.78328520007242, -122.39940879744378)"
206324,1224,COLUMBUS AVE,-122.41798179940001,37.8058097986,SS,"(37.805809799107884, -122.41798179892241)"
206342,2522,TAYLOR ST,-122.41530659770001,37.8060768013,SS,"(37.80607680125808, -122.41530659783956)"
206383,651,HARRISON ST,-122.3965582975,37.7830701982,SS,"(37.78307019792224, -122.39655829781836)"
206423,2809,HYDE ST,-122.42069589879999,37.80694129960001,SS,"(37.80694129956187, -122.4206958992146)"
206430,518,JEFFERSON ST,-122.42110049879999,37.807611298699996,SS,"(37.80761129931673, -122.42110049900656)"
206434,2516,MASON ST,-122.4138340985,37.807113698600006,SS,"(37.80711369927979, -122.41383409798446)"
206442,225,JEFFERSON ST,-122.4167785996,37.808041301500005,-,"(37.80804130078134, -122.41677859995907)"
206480,535,NORTH POINT ST,-122.41664000200001,37.80612699770001,SS,"(37.806126998277435, -122.41664000182897)"
206487,1529,UNION ST,-122.4250372999,37.798356101799996,SS,"(37.79835610223604, -122.42503729991454)"
206535,338,03RD ST,-122.3983685986,37.7832129978,SS,"(37.783212997600735, -122.39836859868726)"
206544,402,BRYANT ST,-122.3938192983,37.783046097399996,SS,"(37.78304609718992, -122.393819298565)"
206557,720,BEACH ST,-122.4213945975,37.8066177023,SS,"(37.80661770218405, -122.42139459679063)"
206563,736,BEACH ST,-122.4219939985,37.80654019760001,SS,"(37.80654019758373, -122.42199399885145)"
206627,635,DELANCEY ST,-122.389385998,37.783365302600004,SS,"(37.78336530267957, -122.3893859977056)"
206674,434,BEACH ST,-122.4169796982,37.8071625986,SS,"(37.80716259870793, -122.41697969748033)"
206693,3018,LARKIN ST,-122.42206540120002,37.806124399299996,SS,"(37.806124398651974, -122.42206540080741)"
206748,2918,LEAVENWORTH ST,-122.41910977459999,37.808263954500006,-,"(37.80826395506642, -122.41910977480765)"
206799,810,BEACH ST,-122.4227028002,37.806426499900006,SS,"(37.80642649972992, -122.42270280007412)"
206841,2807,HYDE ST,-122.4206862987,37.806891997300006,SS,"(37.806891997036665, -122.420686299436)"
206913,332,BEACH ST,-122.4152680018,37.807373001200006,SS,"(37.80737300060537, -122.41526800242993)"
206929,540,NORTH POINT ST,-122.4168421009,37.806238901700006,SS,"(37.80623890232935, -122.41684210067514)"
206978,657,HARRISON ST,-122.3967213982,37.7829417986,SS,"(37.78294179900571, -122.39672139835066)"
207059,2134,POLK ST,-122.421850098,37.7967386012,SS,"(37.796738600723316, -122.42185009797407)"
207060,1541,VALLEJO ST,-122.42322280229999,37.7966815987,SS,"(37.79668159928827, -122.42322280164836)"
207088,2307,POLK ST,-122.4222692994,37.798037097699996,SS,"(37.79803709775283, -122.4222692994339)"
207117,633,FILBERT ST,-122.41042689950001,37.8011858993,SS,"(37.801185898751044, -122.41042689986642)"
207216,26,FRANCISCO ST,-122.4063355976,37.805628000700004,SS,"(37.805628001037604, -122.40633559820608)"
207245,1338,EMBARCADERO NORTH,-122.4057280996,37.8068344974,SS,"(37.80683449705325, -122.40572810043089)"
207381,1602,JACKSON ST,-122.42159770219999,37.7941732974,SS,"(37.79417329729771, -122.42159770158965)"
207387,2225,GRANT AVE,-122.40909150030001,37.807928000500006,SS,"(37.80792800013886, -122.40909150027966)"
207499,1529,GRANT AVE,-122.40779519979999,37.801429097399996,-,"(37.8014290969459, -122.40779519963571)"
207513,917,COLUMBUS AVE,-122.414264498,37.80301470210001,SS,"(37.803014702307514, -122.41426449776185)"
207564,1630,PACIFIC AVE,-122.4225553011,37.7949569997,SS,"(37.79495699985753, -122.42255530129162)"
207578,1527,JACKSON ST,-122.42071219879999,37.794178002399995,SS,"(37.7941780024199, -122.42071219937209)"
207581,924,COLUMBUS AVE,-122.4143898019,37.803318099,SS,"(37.80331809935296, -122.41438980245162)"
207588,705,FILBERT ST,-122.4111080018,37.801096101199995,MS,"(37.801096101375464, -122.4111080020301)"
207604,1618,JACKSON ST,-122.42211430120001,37.7941077006,SS,"(37.79410770055601, -122.42211430133159)"
207658,1614,STOCKTON ST,-122.40920480129999,37.8008674988,SS,"(37.80086749931896, -122.40920480070426)"
207662,2416,POLK ST,-122.4223539007,37.799232502399995,SS,"(37.79923250168943, -122.42235390115486)"
207668,1502,GRANT AVE,-122.40756309940001,37.8007925981,SS,"(37.800792597929195, -122.40756309937015)"
207682,2136,POLK ST,-122.42185270200001,37.796751699299996,SS,"(37.79675169941992, -122.42185270214547)"
207693,1807,POWELL ST,-122.4111437981,37.801421598400005,SS,"(37.80142159800533, -122.41114379844888)"
207773,1209,EMBARCADERO NORTH,-122.4038045292,37.805215047,SS,"(37.80521504704243, -122.40380452844221)"
207818,923,COLUMBUS AVE,-122.41441860209999,37.80312020230001,SS,"(37.80312020193959, -122.41441860162722)"
207855,2031,POLK ST,-122.4217846018,37.7956378003,SS,"(37.79563779982146, -122.42178460233421)"
207863,1709,POWELL ST,-122.41096330219999,37.80050170130001,SS,"(37.800501700663006, -122.4109633014399)"
207868,916,NORTH POINT ST,-122.4226957985,37.80547680230001,SS,"(37.805476801805796, -122.42269579935322)"
207877,2127,VAN NESS AVE,-122.42353009959999,37.795508702199996,SS,"(37.7955087017055, -122.42353009943506)"
207923,1754,POWELL ST,-122.4109020975,37.8010116004,SS,"(37.80101160034944, -122.41090209852122)"
207928,1603,STOCKTON ST,-122.4092787017,37.800605497199996,SS,"(37.80060549691344, -122.409278701736)"
208008,1543,JACKSON ST,-122.4211653021,37.7941205026,-,"(37.79412050263084, -122.42116530197652)"
208051,8,MASON ST,-122.4091015977,37.7836776012,SS,"(37.78367760141286, -122.40910159751819)"
208054,313,TAYLOR ST,-122.4113201981,37.7855379981,SS,"(37.785537998054814, -122.41132019745878)"
208062,1427,POWELL ST,-122.4104811025,37.7981645976,SS,"(37.798164597841144, -122.41048110199316)"
208085,244,07TH ST,-122.4084949994,37.7771480986,SS,"(37.77714809931696, -122.4084949986979)"
208089,305,ELLIS ST,-122.41147220110001,37.7849721973,-,"(37.78497219697578, -122.41147220154133)"
208154,316,OFARRELL ST,-122.4102328976,37.7861984027,SS,"(37.78619840263908, -122.4102328984186)"
208157,332,GEARY ST,-122.4094035027,37.7872607977,SS,"(37.78726079813546, -122.40940350356149)"
219195,106,FELL ST,-122.4198893027,37.7763869994,MS,"(37.77638699941493, -122.41988930298298)"
208183,327,TAYLOR ST,-122.4113782008,37.7858277996,SS,"(37.785827799677186, -122.41137820082335)"
208278,414,OFARRELL ST,-122.41188820049999,37.7859915988,SS,"(37.785991599172306, -122.411888201473)"
208322,1003,HOWARD ST,-122.4073046015,37.779509599200004,-,"(37.779509598936556, -122.40730460046933)"
208354,1423,POWELL ST,-122.4104615,37.7980619025,SS,"(37.79806190321685, -122.41046150036671)"
208359,135,EDDY ST,-122.4104015973,37.784150402,SS,"(37.78415040243871, -122.41040159729278)"
208437,252,06TH ST,-122.4060328991,37.778717101400005,SS,"(37.77871710087798, -122.4060328991281)"
208486,1058,HARRISON ST,-122.4057152026,37.776105401,SS,"(37.77610540137081, -122.4057152032599)"
208496,610,VALLEJO ST,-122.4076336023,37.7987767001,SS,"(37.798776700312615, -122.40763360231574)"
208523,326,OFARRELL ST,-122.4105923974,37.7861526989,SS,"(37.78615269900137, -122.41059239720293)"
208562,1306,STOCKTON ST,-122.4086009019,37.797865101,MS,"(37.7978651011676, -122.40860090165909)"
208618,111,CYRIL MAGNIN ST,-122.408897001,37.7857797992,SS,"(37.7857797988159, -122.40889700150352)"
208648,101,CYRIL MAGNIN ST,-122.4087730997,37.7854849015,-,"(37.785484900550486, -122.40877309956714)"
208653,243,ELLIS ST,-122.41064989729999,37.7850728975,SS,"(37.78507289718244, -122.41064989721195)"
208662,5,MASON ST,-122.40923720010001,37.7836538021,-,"(37.78365380188983, -122.40923719961798)"
208703,949,MISSION ST,-122.407519899,37.781800898600004,SS,"(37.78180089905431, -122.40751989867033)"
208775,134,06TH ST,-122.4079494995,37.7802473017,SS,"(37.780247301910336, -122.40794949997625)"
208782,110,06TH ST,-122.40845639790001,37.7806513988,SS,"(37.78065139867614, -122.40845639836556)"
208797,132,MASON ST,-122.4093859767,37.7850647477,MS,"(37.78506474800996, -122.40938597714892)"
207629,2235,POLK ST,-122.4221910012,37.7976497979,SS,"(37.79764979783301, -122.42219100097246)"
208802,140,MASON ST,-122.40939344959999,37.7851026441,SS,"(37.78510264389872, -122.40939344998802)"
208837,423,TAYLOR ST,-122.4115501235,37.7866948338,SS,"(37.78669483409244, -122.41155012260465)"
208843,1328,STOCKTON ST,-122.4087231995,37.7984771979,MS,"(37.79847719824039, -122.40872319938114)"
208891,1043,HOWARD ST,-122.4081072022,37.7788749997,SS,"(37.778874999724955, -122.40810720246718)"
208933,1048,HARRISON ST,-122.40540749739999,37.7763473027,SS,"(37.77634730322484, -122.40540749644325)"
208954,251,07TH ST,-122.4081648027,37.777127998800005,SS,"(37.77712799931774, -122.40816480354326)"
208966,1038,HOWARD ST,-122.4081187022,37.7790927001,SS,"(37.779092700261685, -122.40811870216953)"
208975,1027,HARRISON ST,-122.4047602021,37.77659930190001,SS,"(37.776599302048695, -122.40476020164672)"
209044,14,06TH ST,-122.40985519780001,37.7817621016,SS,"(37.7817621018596, -122.40985519746431)"
209101,1152,HOWARD ST,-122.41069999870001,37.7770514999,SS,"(37.77705149969495, -122.41069999929562)"
209112,209,EDDY ST,-122.4113712997,37.7840314013,SS,"(37.78403140078329, -122.41137130048173)"
209172,201,08TH ST,-122.4113756024,37.77615650270001,SS,"(37.77615650295791, -122.41137560150692)"
209182,1192,MISSION ST,-122.4130914004,37.777605800799996,SS,"(37.777605801342965, -122.41309140031841)"
209272,128,HYDE ST,-122.4155682025,37.7823625979,SS,"(37.78236259812032, -122.41556820173261)"
209281,225,GOLDEN GATE AVE,-122.4147315156,37.7816850037,-,"(37.781685004282124, -122.41473151598825)"
209297,247,08TH ST,-122.41047349729999,37.775431501599996,MS,"(37.77543150240095, -122.41047349653984)"
209332,111,08TH ST,-122.4127018989,37.77721029790001,SS,"(37.77721029809358, -122.412701898578)"
209336,226,EDDY ST,-122.4118172002,37.784099602,SS,"(37.784099601655726, -122.41181720003127)"
209355,245,TURK ST,-122.4138864015,37.7827540998,-,"(37.78275409995177, -122.41388640149205)"
209382,207,GOLDEN GATE AVE,-122.4142091998,37.781751098899996,SS,"(37.78175109863564, -122.4142091998072)"
209396,202,08TH ST,-122.4115204026,37.776028701,-,"(37.776028700858774, -122.41152040314981)"
209407,1063,HOWARD ST,-122.40860170100001,37.77848390010001,SS,"(37.7784838996382, -122.40860170091268)"
209463,1118,MISSION ST,-122.4115537011,37.7788196009,SS,"(37.77881960082955, -122.41155370145782)"
209532,326,JONES ST,-122.4126565025,37.784631299699996,SS,"(37.784631299677876, -122.41265650265235)"
209534,148,EDDY ST,-122.4108304993,37.7842207988,-,"(37.78422079876243, -122.41083049921724)"
209535,146,EDDY ST,-122.41081699889999,37.7842224975,-,"(37.78422249798193, -122.41081699846218)"
209564,5,06TH ST,-122.40998305040002,37.782106404400004,-,"(37.78210640356798, -122.40998304964185)"
209602,6,06TH ST,-122.41007369729999,37.7819356014,SS,"(37.78193560123691, -122.41007369651314)"
209662,60,HYDE ST,-122.41531549930001,37.7811094978,MS,"(37.781109497833995, -122.41531549874615)"
209770,160,08TH ST,-122.4118776883,37.7763122486,SS,"(37.77631224920344, -122.41187768848171)"
209797,108,MCALLISTER ST,-122.4140190455,37.780946098600005,MS,"(37.780946098980976, -122.41401904653267)"
209846,344,09TH ST,-122.4106738024,37.77288810250001,SS,"(37.772888101605254, -122.41067380232826)"
209882,1123,MISSION ST,-122.4116051006,37.778582000300005,SS,"(37.77858200006458, -122.41160510123454)"
209940,1176,MISSION ST,-122.4126815979,37.777929202600006,-,"(37.777929203315644, -122.41268159805958)"
209956,1047,MISSION ST,-122.4097160024,37.7800701977,SS,"(37.78007019812036, -122.40971600197798)"
209967,1032,MISSION ST,-122.4096662317,37.7803127169,SS,"(37.78031271688072, -122.40966623159743)"
209987,108,MCALLISTER ST,-122.4140057511,37.7809477463,MS,"(37.780947746374025, -122.41400575079918)"
209993,228,HYDE ST,-122.4157653001,37.7833499023,SS,"(37.78334990202879, -122.41576529999429)"
210005,24,06TH ST,-122.4096268022,37.7815807004,SS,"(37.78158069999473, -122.40962680169302)"
210010,19,JONES ST,-122.4122057808,37.781683478699996,SS,"(37.781683478841174, -122.41220578097096)"
210047,621,GRANT AVE,-122.40611129790001,37.7930871983,SS,"(37.793087197771676, -122.40611129751368)"
210089,1245,HOWARD ST,-122.41253589809999,37.775372800300005,SS,"(37.77537280033498, -122.41253589837562)"
210110,162,09TH ST,-122.41342621860001,37.7750823048,SS,"(37.77508230496196, -122.41342621876929)"
210169,208,LARKIN ST,-122.4167139975,37.779840997300006,-,"(37.77984099718125, -122.41671399694341)"
210179,1707,WASHINGTON ST,-122.4215290991,37.7931716991,SS,"(37.79317169917049, -122.42152909936554)"
210206,520,KEARNY ST,-122.4044936017,37.7933840015,MS,"(37.79338400097195, -122.40449360247935)"
210235,1233,HOWARD ST,-122.4123079329,37.775553103200004,SS,"(37.77555310295241, -122.41230793251223)"
210295,260,10TH ST,-122.4130630975,37.772885900800006,SS,"(37.77288590068226, -122.41306309741455)"
210374,1652,CLAY ST,-122.4206409973,37.792489501599995,SS,"(37.792489501561626, -122.42064099713706)"
210397,37,HYDE ST,-122.41530160209999,37.7802337007,SS,"(37.780233700660716, -122.41530160175729)"
210407,1647,WASHINGTON ST,-122.4206992013,37.7932768025,SS,"(37.79327680291633, -122.42069920120902)"
210412,22,09TH ST,-122.4157838188,37.776960203200005,SS,"(37.77696020314909, -122.41578381916317)"
210444,51,GROVE ST,-122.4168638994,37.778563902600006,MS,"(37.778563903103, -122.41686389897633)"
210470,238,10TH ST,-122.4135028009,37.7732367002,SS,"(37.77323670043709, -122.41350280083576)"
210472,1320,HOWARD ST,-122.41380249870001,37.774603000700004,SS,"(37.77460300083604, -122.41380249844545)"
210507,12,HYDE ST,-122.41495140059999,37.7793130995,SS,"(37.77931309921918, -122.41495140065153)"
210555,1743,CLAY ST,-122.42207390040001,37.792199599499995,SS,"(37.79219959913333, -122.4220739003332)"
210558,26,09TH ST,-122.4157323148,37.7769190033,SS,"(37.776919002717996, -122.41573231512957)"
210578,602,PINE ST,-122.4059299023,37.791533701999995,SS,"(37.79153370165539, -122.40592990156614)"
210589,620,PINE ST,-122.4064820015,37.791463998000005,SS,"(37.791463998158285, -122.40648200162838)"
210598,1234,MISSION ST,-122.4140844994,37.7768217017,SS,"(37.77682170232843, -122.41408449949745)"
210772,15,GROVE ST,-122.4156497025,37.7786923022,MS,"(37.77869230217849, -122.4156497020409)"
210788,1637,CLAY ST,-122.42036280200001,37.7924170987,SS,"(37.79241709873829, -122.42036280171077)"
210797,177,FULTON ST,-122.4165135492,37.7794707979,MS,"(37.779470798436165, -122.41651354872842)"
210819,52,08TH ST,-122.4135721025,37.77766170250001,SS,"(37.777661702163414, -122.41357210185708)"
210913,118,FULTON ST,-122.4155356195,37.7798769043,MS,"(37.77987690391515, -122.41553561957679)"
210936,5,09TH ST,-122.4159695,37.7773524997,SS,"(37.777352500411645, -122.4159694996245)"
210963,823,SACRAMENTO ST,-122.40691900040001,37.7932365023,SS,"(37.793236502100484, -122.40691900000972)"
210969,1646,WASHINGTON ST,-122.42069379770001,37.7933851973,SS,"(37.79338519725568, -122.42069379843682)"
211075,531,SUTTER ST,-122.4097631981,37.789014498600004,SS,"(37.789014499243336, -122.40976319824962)"
211087,630,TAYLOR ST,-122.4117955972,37.7886961986,SS,"(37.78869619877309, -122.41179559663732)"
211112,1328,POLK ST,-122.42035269899999,37.789312402600004,SS,"(37.7893124025894, -122.42035269915097)"
211151,530,MASON ST,-122.4101357181,37.788817902800005,-,"(37.78881790313096, -122.41013571829934)"
211165,1540,PINE ST,-122.4217233022,37.7895320979,SS,"(37.78953209782698, -122.42172330154878)"
211169,1142,BUSH ST,-122.4167968165,37.7892083039,SS,"(37.789208303792066, -122.41679681596395)"
211179,1522,CALIFORNIA ST,-122.4196879973,37.7907900986,SS,"(37.79079009939552, -122.41968799700741)"
211240,629,TAYLOR ST,-122.41192680200001,37.7886649006,-,"(37.78866490060257, -122.41192680149256)"
211250,1645,SACRAMENTO ST,-122.4204080028,37.791500599,SS,"(37.79150059912278, -122.42040800257155)"
211273,1251,SUTTER ST,-122.4213596002,37.7875365009,-,"(37.78753650141131, -122.4213595994557)"
211325,1419,BUSH ST,-122.42093870020001,37.7885507,SS,"(37.78855069966869, -122.42093870013971)"
211328,1116,LARKIN ST,-122.4184939002,37.7884959997,SS,"(37.788496000446656, -122.41849389964791)"
211377,645,BUSH ST,-122.40855270040001,37.7901176018,SS,"(37.790117602279444, -122.40855270009015)"
211409,808,HYDE ST,-122.41680239860001,37.788431498099996,SS,"(37.788431497877895, -122.41680239940327)"
211469,639,PINE ST,-122.40699739909999,37.7912741982,SS,"(37.791274197578694, -122.40699739854813)"
211545,1601,SACRAMENTO ST,-122.4194204972,37.7916250982,SS,"(37.791625097717365, -122.41942049732884)"
211578,605,TAYLOR ST,-122.4118070972,37.788083799999995,-,"(37.78808380044705, -122.41180709654152)"
