objectid,street_num,street_name,longitude,latitude,meter_type
213004,1019,POLK ST,-122.4199663886,37.7865952944,SS
213006,11,MYRTLE ST,-122.4184331984,37.7855597016,SS
213043,616,POLK ST,-122.41900369870001,37.7826782995,SS
213098,504,TERRY A FRANCOIS BLVD,-122.3865145015,37.7706693338,SS
213190,323,MISSION BAY BLVD SOUTH,-122.3876010275,37.7707242269,SS
213208,819,TERRY A FRANCOIS BLVD,-122.3871549858,37.7650042333,MS
213221,12,MERRIMAC ST,-122.39301960110001,37.7713767085,SS
213225,517,CHINA BASIN ST,-122.3903929575,37.771864053600005,SS
213253,535,CHINA BASIN ST,-122.39099516459999,37.771828024200005,SS
213260,529,MISSION BAY BLVD SOUTH,-122.3908468851,37.7705420658,-
213295,413,ILLINOIS ST,-122.3880288401,37.7664261439,SS
213303,1415,04TH ST,-122.39098158450001,37.77003005420001,-
213326,1412,04TH ST,-122.3912404848,37.7701341948,SS
213345,601,TERRY A FRANCOIS BLVD,-122.3857905391,37.769207708,MS
213353,1509,04TH ST,-122.390945374,37.7694406305,SS
213418,462,TERRY A FRANCOIS BLVD,-122.38684035600001,37.7718089247,SS
213435,512,CHINA BASIN ST,-122.39021995530001,37.7720453278,SS
213451,601,TERRY A FRANCOIS BLVD,-122.38580591590001,37.769267923899996,MS
213479,409,CHINA BASIN ST,-122.3881192228,37.771997923899995,SS
213484,601,TERRY A FRANCOIS BLVD,-122.3854981278,37.7692464486,MS
213511,455,TERRY A FRANCOIS BLVD,-122.3867276668,37.772008211400006,SS
213516,508,ILLINOIS ST,-122.3880946699,37.7653132819,SS
213546,514,CHINA BASIN ST,-122.39028833459999,37.772041083000005,SS
213561,523,MISSION BAY BLVD SOUTH,-122.3906646056,37.770550888200006,-
213570,429,ILLINOIS ST,-122.3879906616,37.7660314763,SS
213575,811,TERRY A FRANCOIS BLVD,-122.38695113790001,37.765237473,MS
213597,601,TERRY A FRANCOIS BLVD,-122.3855512794,37.769398037100004,MS
213636,426,ILLINOIS ST,-122.38817319309999,37.7661249888,SS
213672,629,LARKIN ST,-122.4177650993,37.7841035974,SS
213685,633,EDDY ST,-122.4185972993,37.783115399,MS
213831,304,MISSION BAY BLVD NORTH,-122.3867451205,37.7713074985,SS
213853,1312,04TH ST,-122.3913772614,37.771443181200006,SS
213883,1024,INDIANA ST,-122.391223221,37.757366096300004,MS
213930,912,INDIANA ST,-122.3913534347,37.7587534859,MS
213965,523,TERRY A FRANCOIS BLVD,-122.386338783,37.7705643748,SS
214001,2502,03RD ST,-122.38840532270001,37.7572874913,MS
214021,685,TOWNSEND ST,-122.4035535992,37.7702004005,SS
214059,425,09TH ST,-122.4092701019,37.772012299800004,SS
214063,910,BRANNAN ST,-122.40586779799999,37.771067597800005,SS
214071,937,BRANNAN ST,-122.4062398986,37.7705309995,SS
214080,422,09TH ST,-122.4095358026,37.7719809011,SS
214086,680,TOWNSEND ST,-122.4036807024,37.7702822023,SS
214100,679,TOWNSEND ST,-122.4034016018,37.770319898500006,SS
214144,677,TOWNSEND ST,-122.40335640100001,37.7703554992,SS
214201,445,BERRY ST,-122.3989583549,37.771271149499995,SS
214273,649,TOWNSEND ST,-122.4026980025,37.7708735009,SS
214288,319,11TH ST,-122.4133755022,37.7714609996,SS
214338,513,08TH ST,-122.40662120260001,37.7723533985,SS
214385,410,09TH ST,-122.40981960270001,37.772207100799996,SS
214424,637,TOWNSEND ST,-122.4024516402,37.771067086500004,MS
214466,943,BRANNAN ST,-122.40639880270001,37.7704052989,SS
214475,233,KANSAS ST,-122.4036023125,37.7664113814,SS
214483,232,KANSAS ST,-122.4037693284,37.7663400013,SS
214502,120,HENRY ADAMS ST,-122.4039132486,37.7679451279,SS
214505,112,HENRY ADAMS ST,-122.40393507690001,37.7681887833,SS
214516,107,HENRY ADAMS ST,-122.40377184340001,37.7683023963,SS
214522,1224,07TH ST,-122.3968654288,37.767872527899996,SS
214628,166,DIVISION ST,-122.40541652739999,37.7697554504,SS
214632,2,DIVISION ST,-122.4024566384,37.7699344122,SS
214794,1609,BRYANT ST,-122.4104943012,37.7666000993,SS
214848,218,UTAH ST,-122.4067291604,37.7667800048,MS
214883,813,IOWA ST,-122.3918787822,37.755832755,MS
214920,1055,INDIANA ST,-122.3910017024,37.756492267199995,MS
214931,1084,INDIANA ST,-122.3911463934,37.7565474904,MS
214944,1116,INDIANA ST,-122.3910904956,37.755951886999995,MS
214946,1120,INDIANA ST,-122.39108478850001,37.7558910759,MS
214957,1154,INDIANA ST,-122.39104648840001,37.755482977,MS
215051,2406,CHESTNUT ST,-122.4431895015,37.7999965017,SS
215054,2136,GREENWICH ST,-122.4354075023,37.7990651996,SS
215073,48,OTIS ST,-122.4200287999,37.772141599,SS
215097,1744,MISSION ST,-122.4201161002,37.7687551983,MS
215115,1816,MISSION ST,-122.4200139024,37.7676908978,SS
215121,1550,HOWARD ST,-122.4167262015,37.772116900300006,SS
215152,2126,LOMBARD ST,-122.4371005015,37.7998203979,SS
215186,2009,CHESTNUT ST,-122.43659700049999,37.800708399099996,SS
215207,39,OTIS ST,-122.4196104982,37.772230598,SS
215261,3252,PIERCE ST,-122.4391820018,37.799924299999994,MS
215336,44,OTIS ST,-122.4199084022,37.7722370018,SS
215395,1644,MISSION ST,-122.4193751008,37.771837101200006,SS
215466,1932,BRYANT ST,-122.4102441014,37.7621262026,SS
215483,3252,PIERCE ST,-122.4392680002,37.7998893977,SS
215500,139,OTIS ST,-122.4201163014,37.770794498600004,SS
215508,310,14TH ST,-122.4205186998,37.7682963003,SS
215533,1736,MISSION ST,-122.42013150049999,37.768916097399995,SS
215538,301,11TH ST,-122.41384220100001,37.7718333014,SS
215650,2115,CHESTNUT ST,-122.4384323191,37.8004761019,SS
215690,151,OTIS ST,-122.4200858974,37.7704634973,SS
215693,1746,MISSION ST,-122.4201054999,37.7686447025,MS
215697,2017,LOMBARD ST,-122.4350633972,37.799857602399996,SS
215699,3252,PIERCE ST,-122.4390554133,37.800219727800005,MS
215704,1744,MISSION ST,-122.4201117975,37.7687102993,MS
215759,1505,15TH ST,-122.41800775909999,37.7667365463,MS
215777,1660,MISSION ST,-122.41959690280001,37.771372497899996,MS
215796,2404,LOMBARD ST,-122.4412628987,37.799290399,SS
215802,131,SOUTH VAN NESS AVE,-122.4181199237,37.771985814900006,SS
215845,2021,CHESTNUT ST,-122.43699220170001,37.80065839820001,SS
215911,2122,CHESTNUT ST,-122.4387294014,37.8005629004,SS
215921,1550,15TH ST,-122.41964350049999,37.766731399,SS
215958,316,11TH ST,-122.4135919006,37.77140010230001,SS
215993,3,GOUGH ST,-122.42063330270001,37.771876099400004,SS
216043,5,PETER YORKE WAY,-122.42362009889999,37.7861543977,MS
216049,1201,FRANKLIN ST,-122.4231481978,37.785638798899996,SS
216115,2302,PINE ST,-122.43384709930001,37.787992699899995,SS
216117,3005,FILLMORE ST,-122.43561630110001,37.7973265973,SS
216150,1422,FRANKLIN ST,-122.4234379993,37.787948398800005,SS
216180,2914,LAGUNA ST,-122.43057849790002,37.7981491023,SS
216214,2218,FILLMORE ST,-122.4340705999,37.790390198000004,SS
216233,1304,POST ST,-122.4234485996,37.7864407011,SS
216250,1613,PINE ST,-122.42283740239999,37.789255098299996,SS
216272,1215,POST ST,-122.42231241610001,37.7864474056,-
216337,1304,SUTTER ST,-122.4221678001,37.787558299400004,SS
216390,2307,FILLMORE ST,-122.4343261977,37.7909850002,SS
216469,1306,POST ST,-122.4235235003,37.7864313022,SS
216519,3005,BUCHANAN ST,-122.43231900010001,37.7977384002,SS
216528,1606,WEBSTER ST,-122.4312632994,37.7856695996,SS
216543,2005,FILLMORE ST,-122.4337604025,37.7881756992,SS
216548,1917,UNION ST,-122.4311869011,37.7975740981,SS
216549,1943,UNION ST,-122.4319936984,37.797471498,SS
216560,2408,CLAY ST,-122.43285869969999,37.7909443983,SS
216564,1710,CALIFORNIA ST,-122.4228644983,37.7903863982,SS
216597,1212,VAN NESS AVE,-122.42149410180001,37.7870486014,SS
216631,1310,SUTTER ST,-122.4223753975,37.7875320026,SS
199806,310,GRANT AVE,-122.4054199026,37.7900142976,SS
216673,1718,UNION ST,-122.4278523007,37.7981225987,SS
216692,1333,SUTTER ST,-122.4231017374,37.787315274899996,SS
216703,1531,BUSH ST,-122.4232316983,37.7882581995,MS
216743,2122,FILLMORE ST,-122.433903001,37.789557998,SS
216746,2213,UNION ST,-122.43595139840001,37.7969680027,SS
216760,1521,FRANKLIN ST,-122.4238086023,37.7889001024,SS
216789,1630,PINE ST,-122.4232017836,37.7893444736,SS
216799,2427,CLAY ST,-122.43362169870001,37.7907228981,SS
216837,1807,BUCHANAN ST,-122.43009139760001,37.7867245012,SS
216842,2221,UNION ST,-122.4362211001,37.796933698400004,-
216879,1311,VAN NESS AVE,-122.4219928027,37.7879028012,SS
216899,1815,UNION ST,-122.429454602,37.7977944025,SS
216942,2108,UNION ST,-122.4342419987,37.7973100011,SS
216947,1329,SUTTER ST,-122.42296717469999,37.7873323644,SS
216967,2450,CALIFORNIA ST,-122.4351370982,37.788906499,MS
217064,143,OLIVE ST,-122.4208134019,37.7843004995,SS
217103,1626,GEARY BLVD,-122.4300228001,37.7848762021,SS
217128,1710,DIVISADERO ST,-122.439835198,37.785620101599996,SS
217135,1514,GEARY BLVD,-122.4286218991,37.7850546976,SS
217148,2311,SUTTER ST,-122.4386509021,37.785348902399996,SS
217185,803,VAN NESS AVE,-122.42100064,37.7829910843,-
217205,1522,DIVISADERO ST,-122.4395174009,37.7840499979,SS
217209,2322,SUTTER ST,-122.4389412009,37.7854198021,SS
217242,1501,WEBSTER ST,-122.4314153974,37.7848095995,-
217363,1704,FILLMORE ST,-122.4330499021,37.7853215997,SS
217371,1709,FILLMORE ST,-122.4332081021,37.785433101399995,SS
217374,1814,POST ST,-122.43205860229999,37.785353702399995,SS
217376,2235,POST ST,-122.4393188001,37.7842974988,SS
217377,1842,POST ST,-122.43279080069999,37.7852619988,SS
217437,2212,POST ST,-122.4385530015,37.7845307001,SS
217462,1507,LAGUNA ST,-122.42812840059999,37.7853441023,SS
217475,1311,GOUGH ST,-122.42487219879999,37.785842797600004,SS
217520,1619,DIVISADERO ST,-122.4399069973,37.7848926977,SS
217545,2031,SUTTER ST,-122.43422869940001,37.7859098975,SS
217549,827,VAN NESS AVE,-122.42111630149999,37.7835630988,SS
217619,2034,GEARY BLVD,-122.4373824066,37.783938188200004,SS
217654,2119,POST ST,-122.4370693259,37.784583109,SS
217674,1605,STEINER ST,-122.43469430360001,37.7844467369,SS
217804,1012,OFARRELL ST,-122.4218161123,37.784742199600004,SS
217842,807,EDDY ST,-122.4212299992,37.7827884992,SS
217854,2537,BUSH ST,-122.4397724007,37.786148502399996,SS
217939,1920,FILLMORE ST,-122.43350610110001,37.7875872002,-
217976,1929,POST ST,-122.4340918006,37.784956199,SS
217998,1938,GEARY BLVD,-122.43594755040002,37.784121113699996,SS
218005,915,ELLIS ST,-122.42167632559999,37.7836794852,SS
218021,77,GROVE ST,-122.41784479999998,37.778439001100004,MS
218035,520,MCALLISTER ST,-122.42119120219999,37.7800412019,SS
218040,1506,FILLMORE ST,-122.4326885023,37.783540601700004,SS
218059,924,EDDY ST,-122.4235201978,37.7826046002,SS
218068,216,LARCH ST,-122.4214282983,37.7823682976,SS
218100,122,POLK ST,-122.4180996993,37.7782032014,-
218124,722,VAN NESS AVE,-122.42060209969999,37.7826320984,MS
218158,40,LECH WALESA ST,-122.41948840180001,37.7778360014,SS
218181,1417,FILLMORE ST,-122.4326800981,37.782827899699996,SS
218185,620,VAN NESS AVE,-122.4203981009,37.7816232023,MS
218212,414,MCALLISTER ST,-122.4193110016,37.7802807008,SS
218253,1106,GOUGH ST,-122.42425890049999,37.7836449006,MS
218270,23,HAYES ST,-122.41739440120001,37.7775336997,SS
218314,1114,GOUGH ST,-122.4243047998,37.7838717987,MS
218348,531,GOLDEN GATE AVE,-122.41975549950001,37.781050098,SS
218372,1410,FILLMORE ST,-122.4325133988,37.7826752988,SS
218381,348,POLK ST,-122.41841740129999,37.7800403972,MS
218404,407,FRANKLIN ST,-122.4216745977,37.778342301900004,SS
218468,918,EDDY ST,-122.4233064984,37.7826318973,SS
218497,354,MCALLISTER ST,-122.41821880049999,37.7804197007,MS
218500,608,GOLDEN GATE AVE,-122.42088040120001,37.781042498400005,SS
218509,1517,FILLMORE ST,-122.4328755976,37.7837945008,SS
218567,1450,FILLMORE ST,-122.4326488,37.783344800500004,MS
218573,426,FRANKLIN ST,-122.42157240000002,37.778716900300005,MS
218585,606,TURK ST,-122.41934930129999,37.7821879973,-
218596,304,ELM ST,-122.4224555211,37.7812813599,-
218630,425,POLK ST,-122.4188243151,37.7809453064,-
218745,1019,FILLMORE ST,-122.431946201,37.7792008993,SS
218750,621,FRANKLIN ST,-122.42209897049999,37.7804413747,SS
218754,618,MCALLISTER ST,-122.4226456817,37.7798559769,SS
218756,638,MCALLISTER ST,-122.42340557200001,37.7797591805,SS
218771,331,FULTON ST,-122.42267372370002,37.778766232399995,SS
218815,1436,FILLMORE ST,-122.43263560129999,37.7832791981,MS
218856,921,GOUGH ST,-122.4241395981,37.782209902,MS
218913,532,MCALLISTER ST,-122.4214679,37.7800059979,SS
218942,1513,DIVISADERO ST,-122.4397037596,37.7838664151,SS
218972,324,ELM ST,-122.42323941059999,37.7811815266,SS
218977,605,MCALLISTER ST,-122.42220310100001,37.7797878717,SS
219059,224,FRANKLIN ST,-122.421196399,37.77685530190001,SS
219064,404,GOUGH ST,-122.42292930159999,37.777054897400006,SS
219134,225,FELL ST,-122.4220081025,37.7759813991,MS
219142,1310,FULTON ST,-122.43866869969999,37.776861197200006,SS
219156,9,HICKORY ST,-122.41998770059999,37.7758016017,MS
219159,118,GOUGH ST,-122.42244620219999,37.7746667982,SS
219206,215,HAYES ST,-122.4203857183,37.77715200350001,-
219208,51,10TH ST,-122.4162203983,37.77563789760001,SS
219269,50,10TH ST,-122.416376,37.775528402000006,SS
219297,11,POLK ST,-122.4180385002,37.7770733991,-
219315,119,HICKORY ST,-122.42187080129999,37.7755620022,SS
219322,1225,FILLMORE ST,-122.4323606973,37.7812493023,SS
219391,139,HAYES ST,-122.4193534979,37.777283701,SS
219415,516,DIVISADERO ST,-122.4376047009,37.77457550250001,SS
219430,120,11TH ST,-122.41657149950001,37.7737768021,SS
219435,344,GROVE ST,-122.42294270149999,37.7779113994,MS
219458,707,DIVISADERO ST,-122.4381537994,37.776178301200005,SS
219506,68,11TH ST,-122.4173450989,37.774393699,SS
219565,117,HAYES ST,-122.4186840017,37.777369101400005,MS
219596,1305,GROVE ST,-122.43819589889999,37.775845299400004,SS
219601,1320,FILLMORE ST,-122.4323921015,37.7820759983,SS
219648,5,11TH ST,-122.41834950229999,37.775428500900006,MS
219656,304,HAYES ST,-122.42161647350001,37.777119510400006,SS
219780,104,10TH ST,-122.41572169209999,37.7750065052,SS
219795,6,OAK ST,-122.41971270149999,37.775455602300006,MS
219813,135,HICKORY ST,-122.4224772991,37.775484799299996,SS
219859,813,DIVISADERO ST,-122.43837123200001,37.7772652084,SS
219871,333,GROVE ST,-122.42257560200001,37.777822601500006,MS
219919,1429,HOWARD ST,-122.4150617008,37.7733819027,SS
219938,515,OCTAVIA ST,-122.4247733949,37.7769925305,MS
219963,504,HAYES ST,-122.42492043440001,37.77669791,-
219987,109,POLK ST,-122.41820038040001,37.777844235799996,MS
220007,107,11TH ST,-122.4168176984,37.7742066988,SS
220013,205,11TH ST,-122.4152714999,37.7729734023,SS
220020,2902,24TH ST,-122.4102758017,37.7527814981,SS
220023,70,12TH ST,-122.4192072001,37.77344490110001,SS
220045,3343,23RD ST,-122.4203402158,37.753684703000005,SS
220107,1203,YORK ST,-122.40812369780001,37.7527138003,SS
220185,42,PAGE ST,-122.42220520010001,37.774164498699996,SS
220189,1412,HOWARD ST,-122.41482880129999,37.7737924986,SS
220239,81,GOUGH ST,-122.422436401,37.7737730973,SS
220278,32,BRADY ST,-122.4203773976,37.7727991984,SS
220347,1203,FLORIDA ST,-122.40999960129999,37.752583897600005,SS
220485,50,GOUGH ST,-122.42160020000001,37.772888901500004,SS
220588,3949,24TH ST,-122.43115140100001,37.751415700500004,SS
220599,3171,24TH ST,-122.41582339790001,37.7523345974,SS
220626,103,GOUGH ST,-122.4225281996,37.7742272009,SS
220641,3951,24TH ST,-122.4312266984,37.7514111017,SS
220658,3349,23RD ST,-122.42049631479999,37.7536753041,SS
220709,1152,VALENCIA ST,-122.42095246129999,37.7540319267,SS
220739,152,11TH ST,-122.41576670270001,37.773134798600005,SS
220745,17,PAGE ST,-122.421432601,37.7741549992,MS
220753,1084,TREAT AVE,-122.41305659870001,37.752739001900004,SS
220775,3851,24TH ST,-122.4286723022,37.7515650996,SS
220777,997,SHOTWELL ST,-122.4151307342,37.7525976215,-
220786,1210,VALENCIA ST,-122.42089660069999,37.753449100000005,SS
220887,1212,23RD ST,-122.3924084313,37.7551822725,MS
220957,1314,ILLINOIS ST,-122.3871067141,37.754984751500004,MS
221050,3019,MISSION ST,-122.4179848001,37.7484200028,-
221068,18,DUNCAN ST,-122.4208234993,37.7465180986,SS
221094,3452,26TH ST,-122.42017819889999,37.7489639994,SS
221250,3255,LILAC ST,-122.4177113992,37.7520465002,MS
221256,3106,MISSION ST,-122.4185269975,37.7478655007,SS
221289,3255,LILAC ST,-122.4175886993,37.7521827006,MS
221295,4914,03RD ST,-122.3912554976,37.733592902199995,SS
221337,3247,24TH ST,-122.4181195979,37.7521942005,SS
221343,1644,VALENCIA ST,-122.4202751999,37.7469582994,SS
221354,4061,24TH ST,-122.43317569770001,37.7510335025,MS
221421,1518,VALENCIA ST,-122.4204127022,37.7483949017,SS
221472,3322,25TH ST,-122.41708081780001,37.7507592064,SS
221511,1511,VALENCIA ST,-122.42021079889999,37.7485502016,SS
221573,5110,03RD ST,-122.39180299799999,37.732050201700005,SS
221687,4614,03RD ST,-122.3904206992,37.735986399299996,SS
221704,1323,CASTRO ST,-122.4339327009,37.7507950988,SS
221762,3418,26TH ST,-122.41898000030001,37.7490367991,SS
221765,5016,03RD ST,-122.39156590190001,37.732732902200006,SS
221785,3331,24TH ST,-122.4197465141,37.7520959087,SS
221814,2798,DIAMOND ST,-122.4339052976,37.734585302800006,SS
221828,702,CHENERY ST,-122.43407879739999,37.734566700500004,SS
221881,1710,CHURCH ST,-122.4267317017,37.7433864017,SS
221888,1720,CHURCH ST,-122.4267098975,37.7431574975,SS
221960,1515,INDIANA ST,-122.3904228343,37.7508370092,MS
221988,1308,25TH ST,-122.3916347026,37.7526697716,MS
221995,1303,25TH ST,-122.3914223294,37.752582076100005,MS
222003,1329,25TH ST,-122.39231330129999,37.7525319248,MS
222055,4439,MISSION ST,-122.4331324973,37.7267296993,SS
222074,5,DESMOND ST,-122.4048240978,37.7114126555,SS
222138,4403,MISSION ST,-122.4324691982,37.7274986998,SS
222144,5174,03RD ST,-122.3922070001,37.73088279820001,SS
222257,4,KERN ST,-122.4342684017,37.7339642987,SS
222263,116,VALENCIA ST,-122.4225834978,37.771018898899996,-
222274,3,FRANCIS ST,-122.43354460200001,37.7266231988,SS
222285,4,NORTON ST,-122.4351095983,37.7247561019,SS
222306,4803,MISSION ST,-122.4374717974,37.7209943988,SS
222364,2007,MISSION ST,-122.4195489974,37.7647692011,-
222383,1938,MISSION ST,-122.4198139996,37.7655770992,SS
222432,1948,MISSION ST,-122.4197882001,37.7653077998,SS
222437,152,LELAND AVE,-122.40713049819999,37.712542299999996,SS
222447,1942,MISSION ST,-122.41980399719999,37.7654732977,SS
222456,13,HARRINGTON ST,-122.43485549809999,37.7253264011,SS
222486,11,HARRINGTON ST,-122.43479960200001,37.7252997019,SS
222563,17,VALENCIA ST,-122.42245850129999,37.772021497500006,SS
222602,153,LELAND AVE,-122.40679199780001,37.7123302993,SS
222656,5153,03RD ST,-122.3917441011,37.731391501500006,SS
222668,2,DESMOND ST,-122.4049226993,37.711488398600004,SS
222702,165,CAPP ST,-122.4184880867,37.763673654,SS
222776,4847,MISSION ST,-122.4381297992,37.7201241002,SS
222822,18,RUSSIA AVE,-122.4366740973,37.7212836974,SS
222868,4649,MISSION ST,-122.4354823024,37.7236220025,SS
222885,4,COTTER ST,-122.4331615993,37.7273518991,SS
222901,3349,18TH ST,-122.41907910229999,37.761797699,SS
222909,102,BURROWS ST,-122.4043113009,37.7288360995,SS
222925,5119,03RD ST,-122.3916053974,37.731792100599996,SS
223005,4748,MISSION ST,-122.4368716694,37.7221001767,SS
223036,3302,17TH ST,-122.4197552984,37.763475398400004,-
223059,3345,19TH ST,-122.41880829979999,37.7602125973,SS
223064,44,BARTLETT ST,-122.42001000209999,37.7561601986,-
223077,3425,19TH ST,-122.4202824977,37.7601234977,SS
223091,10,BARTLETT ST,-122.42006360149999,37.7567197018,SS
223170,48,HOFF ST,-122.4204954987,37.7635872018,SS
223232,3129,21ST ST,-122.4179529992,37.7570456014,SS
223251,3337,19TH ST,-122.41852950090001,37.7602294002,SS
223264,725,VALENCIA ST,-122.421421101,37.7611906984,SS
223320,3143,16TH ST,-122.4232976974,37.7647631996,SS
223329,3151,16TH ST,-122.423534,37.7647490007,SS
223371,711,VALENCIA ST,-122.42144430219999,37.7614327007,SS
223401,2213,MISSION ST,-122.4192229972,37.761363902,SS
223405,3120,22ND ST,-122.4175169,37.755566100500005,SS
223465,1810,MARKET ST,-122.42403607600001,37.771554815500004,SS
223478,55,BARTLETT ST,-122.4198189003,37.755757699600004,-
223514,313,VALENCIA ST,-122.4220513978,37.7677715988,SS
223541,2538,MISSION ST,-122.41887699790001,37.7558466987,SS
223553,335,14TH ST,-122.42144179879999,37.768130400100006,SS
223600,418,VALENCIA ST,-122.42210470110001,37.766064098899996,SS
223652,458,VALENCIA ST,-122.42200870040001,37.7650619027,SS
223682,412,VALENCIA ST,-122.4221109987,37.7661295001,MS
223693,660,VALENCIA ST,-122.4217051973,37.7618932974,SS
223725,855,VALENCIA ST,-122.42117699090001,37.7586411257,SS
223731,3138,21ST ST,-122.41831790260001,37.7571173002,SS
223737,2445,MISSION ST,-122.4188352488,37.757313083,SS
